크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,do**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(（추천）눈꽃스윗치즈))",맛있게 잘먹었습니다:-),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/33403433c3985f4ad9fdd06a78b425ec_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,op**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(（추천）눈꽃스윗치즈))","화요일날 못시켜서 오늘 시켰는데 베스트,추천 메뉴  맛있네요~ 골라먹는 재미가 있네요~ 또 주문할께요~",4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/05feb1991c3dcfd4cfcc3ed19c202e73_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,   손님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(슈프림 핫스파이스),치킨선택2(슈프림 간장))",깻잎 두마리 치킨 처음 시켜먹어봤는데 너무 맛있네요!!!기본구성에 감자튀김이랑 소떡소떡있어서 양도 푸짐하니 좋아요간장수프림이랑 핫스파이스 시켰는데 간장도 너무 맛있고 핫스파이시는 깻잎이랑 같이 먹는데 너무 잘 어울리고 맛있어요!!!!배달도 예상시간보다 빨리 와주셨고 가족끼리 너무 맛있게 먹었습니다~ 맛도 여러가지라 다음엔 다른 맛도 믿고 도전해볼께요 ㅎㅎ 가성비 최고고 순살인데 살도 많아요!! 잘 먹었습니다:),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bf818a3e8211f25afc3621b73aabaa48_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,kl**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),사이드추가(치킨무 추가))",양념도 많고 바삭하니 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/264685ebc903ade9997e8b756e5c5631_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,so**님,2021년 4월 29일,"[순살]두마리 3가지맛선택＋국물떡볶이/1(치킨선택1(（NEW）슈프림 불마왕치킨),치킨선택2(후라이드),치킨선택3(후라이드),국물떡볶이선택(국물떡볶이（보통맛）))",안 질리고 너무 맛있어요 떡볶이도 맛이 좋네요매운 맛은 땀 뻘뻘 흘리며 먹고있는데 스트레스 풀려요!!,5,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a288879a30c76eb8c19283ee7ad83673_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,as**님,2021년 4월 29일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（NEW）슈프림 불마왕치킨),치킨선택2(까르보나라),치킨선택3(（BEST）수원 왕갈비치킨))",처음시키는데..ㅎ가족끼리너무맛있게먹었어요!!다음에또시킬게요^^서비스감사합니다~ !!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c89709f73eebb8ffefe026a2f4fb59aa_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,am**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장))",가성비는 최고인것 같아요!맛도 괜찮아요.,3,5,3,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/594ecca4bef40981aa20eb86a7751fcb_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,gk**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",리뷰이벤트 치즈볼 잘받았슴다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d6784386b1216fb0613697c4a3c7db83_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,ps**님,2021년 4월 29일,가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(슈프림 고추쏘핫)),맛있게잘먹었습니다 나중에는 양념좀더해주셔야될꺼같아요ㅜㅜㅡ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,08**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(슈프림 양념))",맛있게 잘 먹었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,da**님,2021년 4월 29일,가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(（NEW）불마왕치킨)),얼얼하게 맛있게 맵네요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,in**님,2021년 4월 29일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（NEW）불마왕치킨),치킨선택3(（추천）눈꽃스윗치즈))",어제 사진만 찍어 놓고 깜빡하고 리뷰못 올렸네요. 맛있게 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/cc00a881b6a06f545f981506169ed299_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,mc**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(（BEST）수원 왕갈비치킨))",처음시켜보는데 완전선물세트네요ㅎㅎ 잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1729d52b0c3c25d00dcaf90f251df5e8_tn.jpg
2021년 4월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,gr**님,2021년 4월 29일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(킹프라운（칠리새우）),치킨선택2(후라이드))",배송도 빠르고 항상 맛있게 먹고 있습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b25678aee9c7dbbc12e42bed7f04bde2_tn.jpg
2021년 4월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,nj**님,2021년 4월 28일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（NEW）불마왕치킨),치킨선택3(（BEST）수원 왕갈비치킨),음료추가(음료 1.25L 변경))",맛 양 배달 모두 만족 합니다 ^^ 허겁지겁 먹다 리뷰 남기려고 급 찍었네요 ㅎㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,da**님,2021년 4월 28일,가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(슈프림 양념)),맛있게 잘 먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/989fb670c22fa5d7061af8512a03e129_tn.jpg
2021년 4월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,ch**님,2021년 4월 28일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（추천）눈꽃스윗치즈),치킨선택2(슈프림 간장))",잘 먹었습니다. 감사합니다. 대폭할인하는 날이라 그런지 양이 평소보다 좀 적었어요~,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,mo**님,2021년 4월 28일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(（BEST）수원 왕갈비치킨))",완전 배부르게 잘먹음,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a97f15def5fc1a0b82ab0d595a1eb1bc_tn.jpg
2021년 4월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,za**님,2021년 4월 28일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（NEW）불마왕치킨),치킨선택2(（BEST）수원 왕갈비치킨))",잘 먹었어요^^,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/617f7d6dc25c6737eb3f8900f3f36e7d_tn.jpg
2021년 4월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,jo**님,2021년 4월 28일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（BEST）수원 왕갈비치킨))",빠른 배달에 맛도 최상입니다👍,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,bs**님,2021년 4월 28일,"신메뉴'[순살]'불마왕치킨 한마리＋국물떡볶이/1(국물떡볶이선택(국물떡볶이（매운맛）),음료추가(음료 1.25L 변경))",배달도 빠르고 양도 많고 맛도 좋아요 단지 떡볶이 내용물이 엎어져서 다시 보내 주시는바람에 좀 늦어진거 빼고 좋았습니다담에 시킬때 서비스 챙겨 주신다고 배달원에게전해 들었으니 기대해 보겠습니다 번창하세요,5,5,2,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/53f136fa5e9e4d7adfe1e3594e81e0eb_tn.jpg
2021년 4월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,c2**님,2021년 4월 28일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념))",맛있게 잘먹었습니다!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/83e5436cd189f87cb79be7e306c89b5b_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,gk**님,2021년 4월 27일,"순살치킨（선택）＋볶음밥＋춘권/1(치킨선택1(후라이드),볶음밥선택(햄야채볶음밥))",잘먹었어요~~~'~,3,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/af5c2f3e22f9666988eb41bfc71ae08f_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,jw**님,2021년 4월 27일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(슈프림 수원 왕갈비치킨),치킨선택2(슈프림 칠리),음료추가(음료 1.25L 변경))",배부르게 잘먹었습니닷 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d9a4b9e37bad909758f7edd9462ecb9b_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,ha**님,2021년 4월 27일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(후라이드))",바삭하구  맛있어용~~  추천하구 싶어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,se**님,2021년 4월 27일,신메뉴'[순살]'불마왕치킨 한마리/1,"우와!!! 매운 것 땡겼는데 너무 맛있게 잘 먹었습니다처음 시켰는데, 왜 이제야 알았나 생각 돼요",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dbbc2ed6f510c1cc27d1da3cd97280f8_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,do**님,2021년 4월 27일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（NEW）슈프림 불마왕치킨))",맛있게 잘 먹었어요양도 많고 슈프림 매운맛은 밥하고 같이 먹기 좋네요서비스 감사합니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bbe4b05dbe069bc5e9f637e29af59c97_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,so**님,2021년 4월 27일,"가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(후라이드),음료추가(음료 1.25L 변경))",감사합니다 잘받았습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,kd**님,2021년 4월 27일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(슈프림 수원 왕갈비치킨),치킨선택2(슈프림 양념))",조금 식어서 배달된게 아쉽지만 그래도 맛있게 먹었습니다 :),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c20c9c047e2337c6cba7630d273950c4_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,me**님,2021년 4월 27일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),치킨선택3(（인기）양념))",배가 너무 고파서 허겁지겁 먹느라 사진이 부실한데 처음 먹어보는 치킨 메이커라 살짝 불안했는데 음식도 맛있고 양도 많고 만족합니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2997febaf2ca975402ea7b34a0484b93_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,r4**님,2021년 4월 27일,"신메뉴 국민고추치킨 한마리/1(순살／뼈 선택（필수）(순살),고추치킨선택1(국민고추치킨 （까르보나라）))","매콤하고, 양도 적당하고, 감자튀김, 치즈볼 맛있게 먹었습니다",5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b249ffe0ba991d018c8bd25c7ae3d94b_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,ma**님,2021년 4월 27일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（인기）양념),치킨선택2(（BEST）수원 왕갈비치킨))",맛있어요. 수원왕길비는 Best가 맞네요 :),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dcff535ab259e2cf2c5469e6451a663f_tn.jpg
2021년 4월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,wj**님,2021년 4월 27일,"재주문율1위 [순살]두마리 3가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(파닭 양념),치킨선택3(양파크리미치킨))",양도 많고 치킨이 바삭해서 너무 맛있었어용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f093e054afd90ecbf8a4dbfcaff9a6ba_tn.jpg
2021년 4월 26일,권선동,코리엔탈깻잎두마리치킨-권선점,ia**님,2021년 4월 26일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",튀김옷이 두꺼운감이 있지만 맛잇게 먹엇습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a7113791a214f700c06327c363642f11_tn.jpg
2021년 4월 25일,권선동,코리엔탈깻잎두마리치킨-권선점,wp**님,2021년 4월 25일,"순살치킨（선택）＋볶음밥＋춘권/1(치킨선택1(슈프림 양념),볶음밥선택(김치볶음밥))",치킨부터 볶음밥까지 다 맛나요!!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/611b4d44dd962442deaa3fcda82d9533_tn.jpg
2021년 4월 25일,권선동,코리엔탈깻잎두마리치킨-권선점,wo**님,2021년 4월 25일,가성비甲 [순살]한마리 1가지맛 선택/1(치킨선택1(슈프림 핫스파이스)),처음 먹어봤는데 서비스도 챙겨주시고 배달 빨랐어요 추천합니다~,5,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3d4f7858014f1a748b1029f59dfeff57_tn.jpg
2021년 4월 25일,권선동,코리엔탈깻잎두마리치킨-권선점,bo**님,2021년 4월 25일,신메뉴'[순살]'불마왕치킨 두마리 세트/1(치킨선택1(（BEST）수원 왕갈비치킨)),소떡소떡에 치킨 두마리에 치즈볼까지 너무 양이 많아서 며칠을 먹었네요 신제품 매운맛도 막 엄청 안매워서 간장같이 달달한거랑 반반으로 먹기가 좋아요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6191ce32de8c3398b071575f6f2bfa1f_tn.jpg
2021년 4월 25일,권선동,코리엔탈깻잎두마리치킨-권선점,re**님,2021년 4월 25일,"원조깻잎치킨 [순살]두마리 2가지맛 선택/1(치킨선택1(（NEW）불마왕치킨),치킨선택2(치킨탕수육))",치킨탕수 맛있어요 불마왕도 매콤하게 맛있음 소떡소떡 최고 감튀는 살짝 탄 맛,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b37fb4ed0404230941e6f4dc8c1ce3a5_tn.jpg
2021년 4월 24일,권선동,코리엔탈깻잎두마리치킨-권선점,kt**님,2021년 4월 24일,신메뉴'[순살]'불마왕치킨 두마리 세트/1(치킨선택1(（BEST）수원 왕갈비치킨)),오랜만의 깻잎입니다. 지금까지 시켜 본 깻잎중에서 제일 오래 배달시간이 소요되었네요. 70분 예상에 65분 걸렸어요. 너무 오래걸려서 콜라는 다 데워졌고 치킨은 식었네요..,5,5,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2e29563d91b99ae520a0e01339e98ce6_tn.jpg
